"SamAccountName","LastLogonDate","Enabled"
"rjramos","02/01/2020 10:00:20","True"
"rkometani","29/12/2019 21:20:57","True"
"rleite","09/08/2018 08:21:05","False"
"RLima","10/02/2016 13:35:57","False"
"rlcavalcante","30/12/2019 08:38:30","True"
"rkreis","06/06/2019 13:43:31","False"
"rkrentz","05/11/2018 08:17:13","False"
"rmarques","05/01/2020 06:28:15","True"
"RNSantos","30/12/2019 09:11:02","True"
"rnunes","23/09/2019 08:47:33","False"
"rnrodrigues","26/12/2019 07:43:37","True"
"rnoernberg","28/12/2019 07:22:50","True"
"rnoliveira",,"True"
"roantunes","30/12/2019 09:40:04","True"
"robison.silva",,"True"
"robson.ferrao",,"False"
"roberta.britto","02/01/2020 07:15:53","True"
"robens.franco","30/12/2019 09:17:37","True"
"robert.pereira","29/12/2019 19:35:34","True"
"rmendes","10/06/2019 09:17:23","False"
"rmiranda","01/01/2020 12:21:44","True"
"rmeirelles","06/01/2020 08:11:23","True"
"rmartins","29/12/2019 18:55:25","True"
"rmcorreia","30/12/2019 08:07:53","True"
"rmontenegro",,"False"
"rmsilva","19/04/2018 12:59:44","False"
"rncosta","08/01/2020 07:43:37","True"
"rmsantos","28/10/2019 08:17:26","False"
"rmoura","30/12/2019 09:19:22","True"
"rmpsilva","28/09/2018 09:18:47","False"
"TesteSupGas09",,"False"
"TesteSupGas10",,"False"
"TesteSupGas08",,"False"
"TesteSupGas06","11/06/2013 21:12:05","False"
"TesteSupGas07",,"False"
"TesteSupGas11",,"False"
"teufrasio","28/03/2019 07:59:01","False"
"tf_ativo_fixo",,"True"
"testevnc","22/06/2009 10:34:13","True"
"TesteSupGas12","11/06/2013 22:56:26","False"
"TesteSupGas13",,"False"
"TesteSupCan23",,"False"
"testesupcan24","16/11/2012 14:01:00","False"
"TesteSupCan22","23/10/2012 11:43:23","False"
"TesteSupCan20",,"True"
"TesteSupCan21",,"False"
"TesteSupCan25","06/02/2013 18:20:13","False"
"TesteSupGas04","28/09/2011 15:03:06","False"
"TesteSupGas05",,"False"
"TesteSupGas03","14/04/2011 18:57:17","False"
"TesteSupGas01","24/11/2011 20:27:48","False"
"TesteSupGas02","26/09/2012 09:05:39","False"
"tfaraujo","06/01/2020 06:22:34","True"
"thbsilva","08/01/2020 07:28:04","True"
"thferreira","19/04/2019 12:59:27","False"
"thayane.silva","06/01/2020 07:37:46","True"
"thalita.oliveira","30/12/2019 08:18:31","True"
"thamires.marques","30/12/2019 08:37:53","True"
"thhsilva","30/12/2019 11:13:20","True"
"TI_0800Net_Sup_Can","02/09/2016 09:20:49","False"
"ti_telemetria","10/01/2018 11:50:48","True"
"thsilva","06/01/2020 07:07:36","True"
"thiago.goncalves","06/01/2020 08:04:30","True"
"thiago.silva1",,"True"
"tftavares","13/06/2019 13:44:24","False"
"tfunes","04/01/2020 03:56:19","True"
"tfraga","06/01/2020 08:12:19","True"
"tfcsilva","02/06/2019 14:05:43","False"
"tfischer","06/01/2020 17:03:01","True"
"tgama","05/01/2020 16:39:41","True"
"tgsouza","01/04/2019 08:46:25","False"
"tguimaraes","04/06/2019 11:33:25","False"
"tgonzaga","29/12/2019 08:40:46","True"
"tglima","26/12/2019 08:02:28","True"
"tgontijo","06/01/2020 08:11:47","True"
"TesteSupCan19",,"False"
"testeged","22/09/2009 12:30:20","True"
"testegpo","30/06/2011 12:48:09","True"
"teste0800","02/09/2016 14:41:58","False"
"teste_srcc_supervisa",,"True"
"teste_srv","01/08/2019 06:14:17","True"
"testeisaconsultmis","09/06/2010 09:09:54","True"
"testeportal1",,"True"
"testeportal2",,"True"
"testems_homolog","25/05/2012 17:02:26","True"
"testeisalevel2","04/10/2010 08:49:58","True"
"testems","03/11/2011 17:28:21","True"
"teste_srcc_administr",,"True"
"teste_srcc_apoio",,"True"
"teste_spl",,"True"
"teste_sala_2",,"False"
"TESTE_SALA1",,"False"
"teste_srcc_assistent",,"True"
"teste_srcc_soluciona",,"True"
"teste_srcc_supervis",,"True"
"teste_srcc_operadoru",,"True"
"teste_srcc_monitor",,"True"
"teste_srcc_operador",,"True"
"testeportal3",,"True"
"TesteSupCan11","27/09/2011 20:04:12","False"
"TesteSupCan12","08/11/2011 18:45:03","False"
"TesteSupCan10","09/03/2012 16:19:27","False"
"TesteSupCan08","14/10/2011 10:38:25","False"
"TesteSupCan09","14/10/2011 10:38:49","False"
"TesteSupCan13","12/08/2011 15:55:32","False"
"TesteSupCan17","30/05/2012 12:37:14","True"
"TesteSupCan18",,"False"
"TesteSupCan16","13/12/2012 10:17:21","True"
"TesteSupCan14","25/02/2011 17:20:41","False"
"TesteSupCan15","21/06/2011 21:36:50","True"
"testesan","16/11/2010 16:00:59","True"
"TesteSupCan01","10/12/2012 10:11:02","False"
"testeps","14/05/2009 14:54:05","True"
"testeportal4",,"True"
"testeportal5",,"True"
"TesteSupCan02","24/01/2013 16:03:01","False"
"TesteSupCan06","10/08/2012 17:59:51","False"
"TesteSupCan07","28/03/2011 11:42:08","False"
"TesteSupCan05","14/12/2011 17:23:05","False"
"TesteSupCan03","02/10/2013 10:32:57","False"
"TesteSupCan04","06/06/2011 15:42:12","False"
"USN_0800Net_Alt_PFer","02/09/2016 14:31:33","False"
"USN_0800Net_aq_af","02/09/2016 14:11:31","False"
"usn",,"True"
"UGrespan","06/01/2020 08:06:29","True"
"uoliveira",,"True"
"USN_0800Net_Atu_Clie","02/09/2016 14:05:31","False"
"USN_0800Net_Captacao","30/07/2013 19:48:39","True"
"USN_0800Net_CC_RCGra","02/09/2016 11:46:55","False"
"USN_0800Net_cap_erro","06/08/2013 07:00:35","True"
"USN_0800Net_bx_af","02/09/2016 13:55:41","False"
"USN_0800Net_Cad_Clie","02/09/2016 13:44:28","False"
"tstportal","02/01/2008 15:53:56","True"
"T-SYS_ADMIN$","28/08/2019 13:49:00","True"
"tssilva","02/01/2020 08:45:20","True"
"tsouza","02/01/2020 14:35:54","True"
"tspinto","06/01/2020 09:22:31","True"
"ttavares","02/01/2020 12:22:59","True"
"tz0Cycle","22/07/2008 16:37:09","True"
"uabracado","06/01/2020 07:59:11","True"
"txcosta","06/01/2020 08:06:33","True"
"ttoelp","31/12/2019 11:18:47","True"
"twiseit2","16/09/2016 15:52:30","True"
"USN_0800Net_Comp_Med","02/09/2016 14:39:50","False"
"USN_0800Net_IGV","02/09/2016 14:34:38","False"
"USN_0800Net_Imp_lf","20/09/2011 15:18:57","True"
"USN_0800Net_HE_fp","02/09/2016 11:47:32","False"
"USN_0800Net_frete","27/10/2011 14:20:02","True"
"USN_0800Net_frota","29/01/2010 15:02:30","True"
"USN_0800Net_Inc_Cli","02/09/2016 14:06:00","False"
"USN_0800Net_rdv","30/01/2010 15:20:29","True"
"USN_0800Net_servicos","29/01/2010 00:50:29","True"
"USN_0800Net_Prog_Fer","02/09/2016 14:07:47","False"
"USN_0800Net_Manut_Ca","02/09/2016 14:30:32","False"
"USN_0800Net_outros","02/09/2016 14:02:12","False"
"USN_0800Net_Confere","03/03/2010 05:45:46","True"
"USN_0800Net_Conferen","31/07/2013 11:21:42","True"
"USN_0800Net_Conf_Pos","02/09/2016 14:38:09","False"
"USN_0800Net_Conf_GV","02/09/2016 14:05:02","False"
"USN_0800Net_Conf_Out","02/09/2016 14:04:24","False"
"USN_0800Net_CP_GV","02/09/2016 09:27:06","False"
"USN_0800Net_env_oa","10/05/2011 12:10:33","True"
"USN_0800Net_Esp_Disc","02/09/2016 14:32:10","False"
"USN_0800Net_emergenc","22/09/2011 15:42:23","True"
"USN_0800Net_Div_fp","02/09/2016 13:45:28","False"
"USN_0800Net_Div_hx","02/09/2016 14:08:27","False"
"tscanivello","30/12/2019 08:23:57","True"
"tmvasconcellos","06/01/2020 07:17:45","True"
"tnboin","26/12/2018 17:56:15","False"
"tmoncao","31/12/2019 09:29:01","True"
"tmatos","07/08/2019 18:45:10","False"
"tmesquita","31/05/2019 08:03:13","False"
"tneves","11/02/2019 09:01:44","False"
"tpinatti","06/01/2020 09:29:44","True"
"tpinheiro","05/01/2020 22:14:53","True"
"tpermis",,"False"
"toliveira","03/01/2020 09:04:17","True"
"tpereira","30/04/2019 14:14:32","False"
"TJunior","05/01/2020 01:42:52","True"
"tksilva","30/12/2019 08:18:00","True"
"tjsilva","19/12/2019 07:23:02","True"
"tiago.werneck",,"True"
"tirocha","02/01/2020 07:00:59","True"
"TLamberty","02/01/2020 08:22:06","True"
"tlima","16/04/2019 03:16:35","False"
"tmartins","03/01/2020 06:37:09","True"
"tlessa","30/12/2019 08:32:36","True"
"tlcastro","03/01/2020 08:04:59","True"
"tlcosta","08/04/2019 14:37:47","False"
"trcalves","06/01/2020 09:09:34","True"
"treinamentorh",,"False"
"treinamentosapiens",,"False"
"treinamentoedesenvol",,"True"
"treinamento",,"True"
"treinamento.seginfo","26/12/2019 15:06:50","True"
"tributario",,"True"
"tsantarem","13/08/2019 10:01:51","False"
"tsantos","02/01/2020 08:22:05","True"
"trosario","06/01/2020 06:01:58","True"
"tributario_coorporat",,"True"
"trocha","06/01/2020 07:10:50","True"
"treina_03","09/09/2011 11:11:35","True"
"treina_04","09/09/2011 11:25:50","True"
"treina_02","09/09/2011 10:30:23","True"
"trdesktop","29/07/2016 08:09:32","True"
"treina_01","16/11/2011 15:27:07","True"
"treina_05","09/09/2011 11:31:55","True"
"treina_09","09/09/2011 12:12:03","True"
"treina_10","09/09/2011 12:21:47","True"
"treina_08","09/09/2011 12:02:42","True"
"treina_06","09/09/2011 11:41:33","True"
"treina_07","09/09/2011 11:46:56","True"
"ssene","05/01/2020 10:16:39","True"
"ssfigueiredo","06/01/2020 08:45:25","True"
"ssantos","30/12/2019 08:42:42","True"
"SROliveira","07/01/2020 13:51:11","True"
"srvieira","02/01/2020 08:28:48","True"
"ssilva","06/01/2020 09:00:57","True"
"storres","06/01/2020 09:58:46","True"
"STV","16/10/2018 08:22:25","True"
"stephanie.carvalho","29/12/2019 16:35:35","True"
"ssimas","30/12/2019 07:43:38","True"
"sssantos","10/08/2019 09:53:50","True"
"srazevedo","02/01/2020 14:08:13","True"
"srcarvalho","03/06/2019 09:03:42","False"
"sramos",,"False"
"sprado","06/01/2020 08:06:34","True"
"spsantos",,"True"
"SRCC",,"True"
"srocha","06/01/2020 06:38:20","True"
"srodrigues","02/05/2018 08:24:08","False"
"srmelo","06/01/2020 06:58:08","True"
"srezende","26/01/2019 16:52:31","False"
"sribeiro","31/12/2019 10:43:36","True"
"stv3","17/12/2019 07:51:33","True"
"Supergasbras 20 Bras",,"False"
"Supergasbras 20 Cano",,"False"
"Supergasbras 20 Beti",,"False"
"Supergasbras 20 Arau",,"False"
"Supergasbras 20 Bele",,"False"
"Supergasbras 20 Caxi",,"False"
"Supergasbras_recolhi",,"True"
"supergasbras_relacio","22/09/2016 10:34:32","True"
"supergasbras.relacio",,"True"
"Supergasbras 20 Maua",,"False"
"supergasbras.diretor","02/09/2019 18:21:39","True"
"superacao",,"True"
"superbotao","30/01/2019 14:12:16","True"
"super_individual","22/09/2016 13:26:41","True"
"SUBSAUTOR",,"True"
"sup3tsys",,"True"
"Superbotao-LandingPa",,"True"
"Supergasbras","30/12/2009 10:43:33","True"
"Supergasbras 12 Uber",,"False"
"superclientes",,"True"
"supercanal",,"True"
"supercanaleduca",,"True"
